product_id,brand,display_name,brand_id,target_url,short_description,long_description,how_to_use,what_it_is,what_else_you_need_to_know,loves_count,hero_image_url,rating,reviews,is_bestseller,is_new,is_sephora_exclusive,is_limited_edition,is_online_only,is_discontinued,sponsored,sku_type,scraped_at
P515462,VIOLETTE_FR,BISOU BLUSH Marbled Cream Blush Stick,,https://www.sephora.com/product/bisou-blush-cream-blush-brush-P515462?skuId=2864395,"A marbled cream blush stick with an attached blending brush to deliver a multidimensional kiss of color—for a natural, skin-like flush.","What it is: A marbled cream blush stick with an attached blending brush to deliver a multidimensional kiss of color—for a natural, skin-like flush. Highlighted Ingredients: - Ginger Root Extract: Is a soothing antioxidant. Ingredient Callouts: This product is vegan, gluten-free, and cruelty-free. What Else You Need to Know: A flush, not a blush—this marbled cream blends two shades for a seamless, multidimensional wash of color inspired by the ""sfumato"" painting technique. The result? You’re left with a natural, fresh-faced, radiant flush. Build your color with the detachable, washable blending brush, without disturbing your makeup underneath. Clean Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here .","Suggested Usage: -For a fresh-faced flush, dot onto your cheeks. -Use attached brush to blend.","A marbled cream blush stick with an attached blending brush to deliver a multidimensional kiss of color—for a natural, skin-like flush.",,37546.0,https://www.sephora.com/productimages/sku/s2864395-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,4.4525,263,False,False,True,False,False,False,False,,2026-06-25T01:05:00.514881+00:00
P522043,Sarah Creal,Coming in Hot Blurring Pressed-Mousse Blush,,https://www.sephora.com/product/coming-in-hot-blurring-pressed-mousse-blush-P522043?skuId=2921336,"A long-wearing, buildable blush that visibly hydrates for up to 8 hours—it melts into skin for a natural lit-from-within flush and soft-focus finish.","What it is: A long-wearing, buildable blush that visibly hydrates for up to 8 hours—it melts into skin for a natural lit-from-within flush and soft-focus finish. Coverage: Medium Formulation: Cream Highlighted Ingredients: - Peptides: Nourish and support skin's natural resilience. - Lightweight Emollients: Create a silky, cushiony texture and glowing finish. - Vitamin E: Defend against environmental stressors and maintain skin's moisture. Ingredient Callouts: Free of parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, sulfates SLS & SLES, triclocarban, triclosan, and contains less than one percent synthetic fragrance. It is also vegan, gluten-free, and cruelty-free. What Else You Need to Know: It’s the best of all blush worlds: A long-wearing soft-focus blush that provides eight hours of hydration while reducing patchiness and streakiness on real skin. The unique oil-powder matrix and special pigments make it blendable, buildable, and effortless to apply. Your natural-looking flush stays comfortably smooth—and in place—all day long. Clinical Results: Clinical measurements taken on 32 volunteers, ages 40+, after 8 hours of wear: - All-day wear - 94% showed up to 35% improvement in skin hydration - 84% showed improvement in skin texture Consumer survey of 32 volunteers, ages 40+, after 2 weeks of daily use: - 94% said it applies evenly and blends effortlessly Consumer survey of 32 volunteers, ages 40+, after one application: - 94% said it never looks heavy, powdery, or cakey",Suggested Usage: -Sweep color from the high points of cheeks up to your temples for a subtle lifting effect. -Apply with the Blush and Blur Brush (sold separately) for the most seamless blend.,"A long-wearing, buildable blush that visibly hydrates for up to 8 hours—it melts into skin for a natural lit-from-within flush and soft-focus finish.",,16174.0,https://www.sephora.com/productimages/sku/s2921336-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,4.5873,126,False,True,True,False,False,False,False,,2026-06-25T01:05:04.652851+00:00
P507326,MAKE UP FOR EVER,Artist Longwear Skin-fusing Powder Blush,,https://www.sephora.com/product/artist-longwear-skin-fusing-powder-blush-P507326?skuId=2690030,A skin-fusing powder blush with buildable pigments that melt into skin for ultimate versatility and payoff to achieve a soft flush or bold look.,"What it is: A skin-fusing powder blush with buildable pigments that melt into skin for ultimate versatility and payoff to achieve a soft flush or bold look. Ingredient Callouts: Free of parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, sulfates SLS & SLES, triclocarban, triclosan, and contains less than one percent synthetic fragrance. What Else You Need to Know: The buttery soft texture melts into the skin, allowing you to blend effortlessly for long-lasting impact. The blush is available in matte and shimmery finishes in an array of shades, including three that complement MAKE UP FOR EVER’s most iconic Artist Color Pencils.","Suggested Usage: -Starting from the back of the cheek, brush forward towards the apple of the using a ""figure eight"" motion for seamless color application.",A skin-fusing powder blush with buildable pigments that melt into skin for ultimate versatility and payoff to achieve a soft flush or bold look.,,25914.0,https://www.sephora.com/productimages/sku/s2690030-main-zoom.jpg?imwidth=270,4.6142,127,False,False,False,False,False,False,False,c,2026-06-25T01:05:08.623871+00:00
P516091,Westman Atelier,Baby Cheeks + Face Trace Sculpting Powder Duo,,https://www.sephora.com/product/baby-cheeks-face-trace-sculpting-powder-duo-P516091?skuId=2869105,"A talc-free, buildable powder contour and blush duo for a naturally sculpted, flush of color in a soft matte finish.","What it is: A talc-free, buildable powder contour and blush duo for a naturally sculpted, flush of color in a soft matte finish. Finish: Matte Formulation: Pressed Powder Highlighted Ingredients: - Phytosqualane (Plant-Derived): Smooth, streak-free application, restores suppleness. - Volcanic Rock and Special Effects Pigments: Absorbs excess oil, mattifies without clogging, boosts lasting power. - Pomegranate Extract: Antioxidant-rich to neutralize free radicals, supports healthy-looking skin. Ingredient Callouts: It is gluten-free, and cruelty-free. What Else You Need to Know: Curated color combinations create authentic definition and dimension—use the contour to lift cheekbones and the blush for a joyful pop of color. The silky, smooth, matte formula layers effortlessly over makeup to look like a second skin. Nourishing ingredients provide streak-free payoff that lasts. Also available in Baby Cheeks Powder Blush Duo (powder blush x2). Clean Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here .",Suggested Usage: -Swirl the Westman Atelier Powder II Brush (sold separately) into Face Trace Sculpting Powder and tap off excess. -Sweep under the cheekbones and blend in an upward and outward motion. -Swirl brush into Baby Cheeks Powder Blush and tap off excess. -Sweep onto cheeks in a horizontal motion. -Start with a light-handed approach and build to your desired impact. -Gucci Westman’s tip: Start with the deeper shade to add dimension and finish with the lighter shade for a pop of color.,"A talc-free, buildable powder contour and blush duo for a naturally sculpted, flush of color in a soft matte finish.",,23094.0,https://www.sephora.com/productimages/sku/s2869105-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,3.6471,34,True,False,False,False,False,False,False,,2026-06-25T01:05:13.621566+00:00
P509414,MILK MAKEUP,Cooling Water Jelly Tint Lip + Cheek Blush Stain,,https://www.sephora.com/product/milk-makeup-cooling-water-jelly-tint-lip-cheek-blush-stain-P509414?skuId=2872380,"A long-lasting blush and lip stain with a hydrating, bouncy jelly texture that glides on for a sheer, buildable burst of color that lasts.","What it is: A long-lasting blush and lip stain with a hydrating, bouncy jelly texture that glides on for a sheer, buildable burst of color that lasts. Highlighted Ingredients: - Vegan Collagen: Visibly firms skin. - Aloe: Soothes and refreshes skin. - Seawater: Helps hydrate skin and gives a refreshing, cooling effect. Ingredient Callouts: Free of phthalates. What Else You Need to Know: This easy-to-use lip and cheek tint goes on sheer and builds to a vibrant watercolor-like finish that won't fade. Packed with skincare like vegan collagen and aloe, this innovative non-comedogenic formula has a refreshing, cooling effect and leaves skin looking healthy and bouncy. Now available in a new pH-adaptive pink shade. Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here .","Suggested Usage: *DISCLAIMER: This product is not edible. Do not eat. -On first use: Gently twist off the protective cap to remove and discard. -Gently swipe or swirl the stick directly onto lip and cheeks. -It dries fast, so work one cheek at a time and blend quickly with fingers, brush or sponge. -Build to your desired payoff. -Close cap back on tightly (listen for the click!) and store at room temperature, away from direct sunlight. -To completely remove stain from skin, use an oil-based cleanser like Hydro Ungrip Cleansing Balm (sold separately). -Pro Tip: Sweep brush over stick, then onto cheeks for a softer, more diffused blush look. For more intense color, swipe on multiple layers. Want an even cooler refresh? Store your stick in the fridge.","A long-lasting blush and lip stain with a hydrating, bouncy jelly texture that glides on for a sheer, buildable burst of color that lasts.",,527251.0,https://www.sephora.com/productimages/sku/s2872380-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,4.0677,4003,False,False,True,False,False,False,False,,2026-06-25T01:05:17.693917+00:00
P516171,SEPHORA COLLECTION,Colorful Blush and Highlighter Glaze,,https://www.sephora.com/product/colorful-blush-glaze-P516171?skuId=2871028,A blush and highlighter hybrid that has a one-stroke color payoff for a light-reflecting glazed effect.,"What it is: A blush and highlighter hybrid that has a one-stroke color payoff for a light-reflecting glazed effect. What Else You Need to Know: This iconic blush now comes in an ultra-luminous, multidimensional formula that combines the pigmentation of a blush with the pearlescence of a luminizer. The silky-smooth powder floats over skin seamlessly—leaving behind a luxurious, long-wearing finish and a soft-focus, streak-free radiance.","Suggested Usage: -Load Sephora Collection PRO Blush Brush #93 (sold separately) with product. -For a lifted effect, apply to cheekbones and blend toward your upper temples. -For a sunkissed look, spread horizontally, going over the bridge of your nose. -Continue to build color until you achieve your desired intensity.",A blush and highlighter hybrid that has a one-stroke color payoff for a light-reflecting glazed effect.,,26643.0,https://www.sephora.com/productimages/sku/s2871028-main-zoom.jpg?imwidth=270&pb=2023-03-sephora-value-2023,4.3906,64,False,False,False,False,False,False,False,,2026-06-25T01:05:21.343434+00:00
P502188,Gucci,Luminous Matte Powder Blush,,https://www.sephora.com/product/luminous-matte-beauty-blush-P502188?skuId=2587319,"A buildable blush for cheeks and eyes with a hydrating, ultra-thin powder.","What it is: A buildable powder blush that can be applied on the cheeks to create a natural flush that lasts all day. Highlighted Ingredients: - Shea Butter: Reduces the overall feeling of dryness. - Hyaluronic Acid: Provides immediate and long-lasting nourishment. - Black Rose Oil: Provides antioxidant benefits that soothe skin. What Else You Need to Know: Comes in nine shades for a natural-looking glow. The pastel pink compact with star detail is perfect for on-the-go. Infused with shea butter, hyaluronic acid & black rose oil, the buildable formula suits all skin types, delivering long-lasting color with a seamless, second-skin finish.",Suggested Usage: - Pick up some product with an angled contour brush and tap off any excess. - Apply the powder blush to the cheeks. - Build up layers for more intensity if desired.,"A buildable blush for cheeks and eyes with a hydrating, ultra-thin powder.",,215376.0,https://www.sephora.com/productimages/sku/s2587319-main-zoom.jpg?imwidth=270,4.6931,808,False,False,False,False,False,False,False,,2026-06-25T01:05:25.039868+00:00
P513474,caliray,Blurry Blush Longwear Cream Blush,,https://www.sephora.com/product/caliray-blurry-blush-pore-minimizing-cream-blush-with-niacinamide-P513474?skuId=2794451,"A long-wearing, blurring, and visibly pore-minimizing cream-to-powder blush that delivers transfer-free, buildable color with a demi-matte finish.","What it is: A long-wearing, blurring, and visibly pore-minimizing cream-to-powder blush that delivers transfer-free, buildable color with a demi-matte finish. Highlighted Ingredients: - Copper Peptides: Condition skin, calm redness, and improve the look of texture. - Niacinamide: Boosts hydration, visibly evens skin tone, and reduces the appearance of pores. - Kaolin Clay: Creates blurred-out effect that's long wearing, transfer-free, and absorbs oil. Ingredient Callouts: This product is cruelty-free. What Else You Need to Know: This clean, lightweight, velvety liquid blush lays down vibrant color to cheeks with a soft-focus effect. Bonus: The high-tech formula is packed with skin-loving niacinamide, copper peptides, and kaolin clay, making it long wearing, hydrating, and good for your skin. Clean at Sephora Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here .","Suggested Usage: -Using the boxing-glove-shaped applicator, apply one or two dots directly onto cheeks—a little goes a long way. -Immediately blend out the highly pigmented cream-to-powder blush with a blush brush or tap gently into skin with your fingertips. -The buildable formula allows you to layer; increase pigment for vibrant color that lasts. Recycling Instructions: -Curbside recycle the cotton paper unit carton. -Unscrew the 50 percent PCR vial and cap and clean out the remaining blush formula with warm water and dish soap. -Take the clean vial and cap and recycle at your local Sephora Pact Collective bin or mail to Pact Collective by visiting caliraybeauty.com.","A long-wearing, blurring, and visibly pore-minimizing cream-to-powder blush that delivers transfer-free, buildable color with a demi-matte finish.",,43764.0,https://www.sephora.com/productimages/sku/s2794451-main-zoom.jpg?imwidth=270&pb=clean-planet-aware,4.6683,398,False,False,False,False,False,False,False,,2026-06-25T01:05:29.786632+00:00
P516090,Westman Atelier,Baby Cheeks Powder Blush Duo,,https://www.sephora.com/product/westman-atelier-baby-cheeks-powder-blush-duo-P516090?skuId=2869147,"A talc-free, buildable powder blush duo for a dimensional flush of color with a soft matte finish.","What it is: A talc-free, buildable powder blush duo for a dimensional flush of color with a soft matte finish. Finish: Matte Formulation: Pressed Powder Highlighted Ingredients: - Phytosqualane (Plant-Derived): Smooth, streak-free application, restores suppleness. - Volcanic Rock and Special Effects Pigments: Absorbs excess oil, mattifies without clogging, boosts lasting power. - Pomegranate Extract: Antioxidant-rich to neutralize free radicals, supports healthy-looking skin. Ingredient Callouts: It is gluten-free and cruelty-free. What Else You Need to Know: Curated blush pairings give cheeks authentic dimension—use the deeper to create realistic depth and the lighter for a pop of joyful color. The silky, smooth, matte formula layers effortlessly over makeup to look like a second skin. Nourishing ingredients provide streak-free payoff that lasts. Also available in Baby Cheeks + Face Trace Sculpting Powder Duo (powder contour + blush). Clean Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here .",Suggested Usage: -Swirl the Westman Atelier Powder II Brush (sold separately) into Baby Cheeks Powder Blush and tap off excess. -Sweep onto cheeks in a horizontal motion. -Start with a light-handed approach and build to your desired impact. -Gucci Westman’s tip: Start with the deeper shade to add dimension and finish with the lighter shade for a pop of color.,"A talc-free, buildable powder blush duo for a dimensional flush of color with a soft matte finish.",,16377.0,https://www.sephora.com/productimages/sku/s2869147-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,4.5397,365,True,False,False,False,False,False,False,,2026-06-25T01:05:33.228244+00:00
P512314,Hourglass,Unreal Liquid Blush,,https://www.sephora.com/product/hourglass-unreal-liquid-blush-P512314?skuId=2785194,"A liquid blush that visibly plumps with hydration and delivers unreal, buildable color for a natural finish that stays in place for up to 12 hours.","What it is: A liquid blush that visibly plumps with hydration and delivers unreal, buildable color for a natural finish that stays in place for up to 12 hours. Coverage: Light Finish: Natural Formulation: Liquid Highlighted Ingredients: - Hyaluronic Acid: Helps attract water to visibly plump skin with hydration. - Upcycled White Lupin Seed Extract: Visibly firms skin for a smooth look. Ingredient Callouts: Free of parabens, phthalates, mineral oil, and triclosan. It is also vegan, gluten-free, and cruelty-free. What Else You Need to Know: Infused with Hourglass’s Unreal Lifting Complex, this serum-like formula instantly hydrates to visibly firm and lift cheeks with color for all-day, weightless wear. The innovative packaging features a precision dropper to customize your desired look, from a soft wash of color to a vibrant flush.","Suggested Usage: -Shake well with cap on before use. -Remove cap and turn the bottle upside down and gently press the soft button on the bottom to dispense one drop on the back of the hand. -Next, use No. 15 Blush Brush (sold separately) to pick up a small amount of product using a stippling motion. -Lightly tap the brush starting at the apple of the cheek, then buff and blend upward toward the cheekbone.","A liquid blush that visibly plumps with hydration and delivers unreal, buildable color for a natural finish that stays in place for up to 12 hours.",,147198.0,https://www.sephora.com/productimages/sku/s2785194-main-zoom.jpg?imwidth=270,4.5956,1098,False,False,False,False,False,False,False,,2026-06-25T01:05:37.670316+00:00
P522127,Too Faced,Sun Bunny Luminous Blushing Bronzer,,https://www.sephora.com/product/sun-bunny-luminous-blushing-bronzer-P522127?skuId=2966083,"A glowing dual-shaded blushing bronzer that delivers bronzer, blush, and highlighter all in one compact.","What it is: A glowing dual-shaded blushing bronzer that delivers bronzer, blush, and highlighter all in one compact. Ingredient Callouts: It is cruelty-free. What Else You Need to Know: This glowing dual-shaded blushing bronzer delivers bronzer, blush, and highlighter all in one compact.","Suggested Usage: -Using a soft powder brush, sweep over face where the sun naturally kisses: forehead, cheeks, chin, and neck. -Swirl together or use individual shades to sculpt, bronze, blush, and highlight.","A glowing dual-shaded blushing bronzer that delivers bronzer, blush, and highlighter all in one compact.",,10068.0,https://www.sephora.com/productimages/sku/s2966083-main-zoom.jpg?imwidth=270,4.7105,152,False,False,False,False,False,False,False,,2026-06-25T01:05:40.898201+00:00
P518972,HUNG VANNGO BEAUTY,Very Beautiful Matte Velvet Blush,,https://www.sephora.com/product/very-beautiful-matte-velvet-blush-P518972?skuId=2903821,"A creamy, velvet powder blush that blends perfectly into skin with a cloud-matte finish that wears all day.","What it is: A creamy, velvet powder blush that blends perfectly into skin with a cloud-matte finish that wears all day. Highlighted Ingredients: - Shea Butter: Helps hydrate and comfort, preventing an overly powdery finish. - Kaolin: Nourishes and balances; great for sensitive skin. - Silica Microspheres: Blur imperfections with a soft-focus effect. Ingredient Callouts: Free of parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, sulfates SLS & SLES, triclocarban, triclosan, and contains less than one percent synthetic fragrance. It is also vegan and cruelty-free. What Else You Need to Know: This cashmere-inspired formula quickly melts into skin to add radiance with smooth, blurring coverage. The highly pigmented formula features a second-skin technology that wears perfectly over makeup and gives a long-wearing finish in six expertly crafted shades: three warm and three cool.","Suggested Usage: -Lightly apply with your brush, tap off any excess before applying onto skin. Build for intensity. -Hung's artistry tip: Apply gently using one side of your brush, use the other side of the brush to blend it out. Build to your desired look.","A creamy, velvet powder blush that blends perfectly into skin with a cloud-matte finish that wears all day.",,16553.0,https://www.sephora.com/productimages/sku/s2903821-main-zoom.jpg?imwidth=270,4.898,49,False,False,True,False,False,False,False,,2026-06-25T01:05:44.465965+00:00
P522575,Dolce&Gabbana,Cherry Glaze Bar 24H Lasting Glow & Waterproof Cream Blush Stick with Vegan Collagen,,https://www.sephora.com/product/dolce-gabbana-cherry-glaze-bar-blush-P522575?skuId=2986123,"A cream blush stick designed to stamp, swipe, and glaze on the skin for a 3-D glossy pop of color.","What it is: A cream blush stick designed to stamp, swipe, and glaze on the skin for a 3-D glossy pop of color. Benefits: Hydrating, Long- wearing, and Transfer-resistant What Else You Need to Know: Available in five vibrant shades tested to cover all skin tones, this blush stick boasts 24-hour glow and 24-hour hydration in a waterproof and sweatproof formula that lasts all day. With its unique bar shape for easy application and cloud-like blendability, it delivers a burst of color with buildable intensity that melts seamlessly into the cheeks. The active ingredients include Italian cherry oil, known for its nourishing properties, and vegan collagen, to support the skin barrier and moisturize. Clinical Results: In an instrumental test, results show the blush is: - Long lasting and hydrating for 24 hours - Waterproof - Sweatproof In a self-evaluation test: - 100% agree it has a smooth and gliding texture - 97% agree it delivers an instant glow",Suggested Usage: -Twist up the blush and apply directly onto the cheeks with a stamping or swiping gesture. -Blend it with a brush or fingertips for a diffused finish.,"A cream blush stick designed to stamp, swipe, and glaze on the skin for a 3-D glossy pop of color.",,10442.0,https://www.sephora.com/productimages/sku/s2986123-main-zoom.jpg?imwidth=270,4.5761,276,False,True,False,False,True,False,False,,2026-06-25T01:05:47.959121+00:00
P504020,Charlotte Tilbury,Matte Beauty Blush Wand,,https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829,"A highly pigmented matte, liquid blush for a fresh, flushed look to revive your complexion. Inspired by Charlotte’s best-selling beauty light wands, dot and blend to apply.","What it is: A highly pigmented matte, liquid blush for a fresh, flushed look to revive your complexion. Inspired by Charlotte’s best-selling beauty light wands, dot and blend to apply. Ingredient Callouts: Free of parabens, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, sulfates SLS & SLES, triclocarban, triclosan, and contains less than one percent synthetic fragrance. It is also gluten-free and cruelty-free. What Else You Need to Know: Twist to open the sponge applicator, dot onto cheeks, blend, and don’t forget to twist and close the applicator after use. This product is light-weight and blends beautifully with other makeup products. Pro Tip: Apply over cream and liquid products, before setting with powders.","Suggested Usage: -Dial up the dots: Charlotte’s signature cushion applicator allows for a buildable application: 1 dot for a natural flush, 2-3 dots for an intensified blushing look. -Blend: using the Hollywood Complexion Brush (sold separately), blend after each application up along the cheekbones towards the temples. -Charlotte Tilbury Tip: The quick drying formula sets in seconds! -Remember: Twist to open the sponge applicator, dot onto cheeks, blend, and twist and close the applicator after use.","A highly pigmented matte, liquid blush for a fresh, flushed look to revive your complexion. Inspired by Charlotte’s best-selling beauty light wands, dot and blend to apply.",,280587.0,https://www.sephora.com/productimages/sku/s2697829-main-zoom.jpg?imwidth=270,4.2229,821,False,False,False,False,False,False,False,,2026-06-25T01:05:51.800115+00:00
P509435,BASMA,The Hydrating Long-wearing Cream Blush,,https://www.sephora.com/product/basma-the-cream-blush-P509435?skuId=2739274,"A cream blush that delivers a natural flush of color that starts subtle, builds easily, and lasts all day.","What it is: A cream blush that delivers a natural flush of color that starts subtle, builds easily, and lasts all day. Ingredient Callouts: Free of parabens, phthalates, and retinyl palmitate. It is also gluten-free and cruelty-free. What Else You Need to Know: The Cream Blush has a balm-like texture that melts into the skin for an effortless blend. It wears comfortably all day without fading, clinging to dry patches, or emphasizing texture. The natural-looking color starts subtle, but is easy to build up to your liking without feeling heavy or sticky. Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here .","Suggested Usage: -Rub your finger in a circular motion to warm up the formula. -Once creamy, dot the product that’s on your finger on both cheeks. -Blend the formula out by tapping it into the skin using your finger or brush. -To increase the pigment, repeat steps two and three. -Too much pigment? Diffuse the color by tapping a beauty sponge over the blush. Pro Tip: -For textured skin, apply blush after setting your foundation.","A cream blush that delivers a natural flush of color that starts subtle, builds easily, and lasts all day.",,49916.0,https://www.sephora.com/productimages/sku/s2739274-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,4.7651,447,False,False,False,False,False,False,False,,2026-06-25T01:05:55.649665+00:00
P508700,Charlotte Tilbury,Mini Hollywood Blush & Glow Palette,,https://www.sephora.com/product/mini-hollywood-blush-glow-set-shade-1-P508700?skuId=2705440,"A pocket-size blush and highlighter palette for glowing, lifted-looking skin and pretty, blushed cheeks.","What it is: A pocket-size blush and highlighter palette for glowing, lifted-looking skin and pretty, blushed cheeks. Highlighted Ingredients: - Silky Squalane: Glides onto skin for an even glow that is never patchy, dry, or cakey. - Smoothing Emollients: Perfect and hydrate the skin for a visibly smooth texture. Ingredient Callouts: Free of parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, sulfates SLS & SLES, triclocarban, triclosan, and contains less than one percent synthetic fragrance. These products are also cruelty-free. What Else You Need to Know: Housed in a stunning mini compact inspired by Old Hollywood glamour, it's the perfect duo for a red-carpet-ready look. Blush is easy to blend and build for the perfect, healthy, even glow. Hollywood Glow Glide Highlighter gives skin an instant, skin-perfecting filter. This Palette Contains: - 2 x 0.26 oz/ 7.5 g Hollywood Blush & Glow – Fair-Medium","Suggested Usage: -Swipe the blush shade from the apples of the cheeks up and along the cheekbones for a pop of color. -Glide the highlighter shade along the cheekbones, temples, jawline, brow bone, Cupid’s bow, and across the décolletage to achieve a glowing, defined-looking facial framework in seconds.","A pocket-size blush and highlighter palette for glowing, lifted-looking skin and pretty, blushed cheeks.",,165834.0,https://www.sephora.com/productimages/sku/s2705440-main-zoom.jpg?imwidth=270,4.2604,192,False,False,False,False,False,False,False,wf,2026-06-25T01:05:59.343441+00:00
P472489,PAT McGRATH LABS,Skin Fetish: Divine Powder Blush,,https://www.sephora.com/product/pat-mcgrath-labs-skin-fetish-divine-powder-blush-P472489?skuId=2464881,"A petal-soft powder Blush with blendable colour and a unique featherlight, silk-velvet finish.","What it is: A petal-soft powder Blush with blendable colour and a unique featherlight, silk-velvet finish. Coverage: Medium Formulation: Pressed Powder Ingredient Callouts: Free of parabens, phthalates, and sulfates SLS & SLES. What Else You Need to Know: This satiny powder Blush features buildable layers of colour for even, mistake-proof application. Sweep over foundation for rich saturation or after powder for a softly diffused look. Available in an array of modern vibrant shades, each expertly blended to beautify all skin tones.","Suggested Usage: -Using a blush brush, sweep onto the apples of the cheeks or in a ""C"" shape from cheekbones to temples. -For effortless vibrancy, mix colors for a subtle multidimensional effect.","A petal-soft powder Blush with blendable colour and a unique featherlight, silk-velvet finish.",,134391.0,https://www.sephora.com/productimages/sku/s2464881-main-zoom.jpg?imwidth=270,4.7341,741,False,False,True,False,False,False,False,,2026-06-25T01:06:03.357358+00:00
P522605,Dolce&Gabbana,Cheeks&Eyes Match Long-Lasting Powder Blush with Italian Raspberry,,https://www.sephora.com/product/cheeks-eyes-match-long-lasting-powder-blush-with-italian-raspberry-P522605?skuId=2986388,A lasting blush powder designed to create a full monochromatic look.,"What it is: A lasting blush powder designed to create a full monochromatic look. What Else You Need to Know: This beautiful powder does not crease on the eyelids and keeps the skin feeling hydrated throughout wear. This beautifully sensorial blush powder is infused with Italian raspberry and grapes, two ingredients known to help retain skin moisture. Clinical Results: In a self-evaluation test: - 100% feel comfortable, all-day color - 100% agree skin feels hydrated throughout wear - 97% agree it doesn’t crease on the eyelids","Suggested Usage: -To use as a blush, apply the powder on the high points of the cheeks blending upwards. -To use as an eyeshadow, apply all over the eyelid blending outwards. -Pro tip: Match your cheeks and eyes for a full monochromatic look.",A lasting blush powder designed to create a full monochromatic look.,,5927.0,https://www.sephora.com/productimages/sku/s2986388-main-zoom.jpg?imwidth=270,4.8525,217,False,True,False,False,True,False,False,,2026-06-25T01:06:06.770492+00:00
P38347,Benefit Cosmetics,Dandelion Baby-Pink Brightening Blush,,https://www.sephora.com/product/dandelion-box-o-powder-blush-P38347?skuId=2520104,A cult-favorite powder blush in a baby-pink shade that gives a subtle brightening boost.,"What it is: A cult-favorite powder blush in a baby-pink shade that gives a subtle brightening boost. Ingredient Callouts: Free of parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, oxybenzone, coal tar, hydroquinone, sulfates SLS & SLES, triclocarban, triclosan, and contains less than one percent synthetic fragrance. What Else You Need to Know: This silky-soft powder blush feels ultra-fine, weightless, and creamy on skin. It‘s blendable, buildable, and sweeps effortlessly onto cheeks for an airbrushed effect and a soft-satin finish that lasts all day. The iconic Dandelion Blush is a part of Benefit Cosmetics‘ WANDERful World collection. Clinical Results: In an instrumental test on 25 participants, results showed: - Up to 8 hours of wear and brightening","Suggested Usage: -Sweep this highlighting powder onto cheeks as a soft blush, or apply it all over the face as a brightening finishing powder.",A cult-favorite powder blush in a baby-pink shade that gives a subtle brightening boost.,,114626.0,https://www.sephora.com/productimages/sku/s2520104-main-zoom.jpg?imwidth=270,4.4454,1998,True,False,False,False,False,False,False,,2026-06-25T01:06:10.162095+00:00
